"names","scores","logfoldchanges","pvals","pvals_adj","group"
"ADPRH",13.855513,3.0200813,7.57893831567343e-43,3.46545882148533e-42,"B cell"
"LOC105874908",13.838201,0.77174956,7.42298349356721e-43,3.39513408185236e-42,"B cell"
"DENND5B",13.8374195,2.960823,9.6121681684328e-43,4.39196355596214e-42,"B cell"
"SLC1A4",13.818886,1.8181509,1.20118558701961e-42,5.48285624531374e-42,"B cell"
"LOC105884901",13.794362,1.0003675,1.5737711391215e-42,7.17937669358321e-42,"B cell"
"LOC105862859",13.788288,1.1174017,1.74879338358769e-42,7.97203858846418e-42,"B cell"
"LOC105871634",13.776423,4.3690524,2.20352668017259e-42,1.00348203736896e-41,"B cell"
"ZBTB20",13.771487,0.97644776,2.09981434367347e-42,9.5652812136486e-42,"B cell"
"RFTN1",13.764438,1.3468667,2.47132340996508e-42,1.1246234737809e-41,"B cell"
"FCRL5",13.719108,5.7401714,4.747048882067e-42,2.15215486654747e-41,"B cell"
"TLR7",13.71682,1.797446,4.63696606564912e-42,2.10285209790642e-41,"B cell"
"LOC105862860",13.636717,1.0418713,1.29237448585315e-41,5.83568754295599e-41,"B cell"
"NAP1L1",13.625129,0.95284045,1.51043989846074e-41,6.81547340120286e-41,"B cell"
"LOC105878074",13.59558,1.7266852,1.93380126500855e-41,8.71704492977887e-41,"B cell"
"LOC105865429",13.544849,1.6483098,4.50225383236816e-41,2.02283638962054e-40,"B cell"
"HHEX",13.544252,0.7824111,4.29662646342603e-41,1.93127536713396e-40,"B cell"
"PDCD4",13.515396,0.93439275,5.40853889427637e-41,2.42725611764356e-40,"B cell"
"SNN",13.490054,1.0039314,8.6248463556235e-41,3.86407342271208e-40,"B cell"
"LOC105855707",13.485755,0.7646176,7.75115220412363e-41,3.47412595732193e-40,"B cell"
"SETX",13.444122,0.7675446,1.61775844447533e-40,7.23547918054976e-40,"B cell"
"IRF5",13.431554,0.99757737,1.88020827016708e-40,8.40094758716598e-40,"B cell"
"LOC105874256",13.430395,4.6895247,1.76537841638936e-40,7.89123400794612e-40,"B cell"
"PARP8",13.389952,1.5467521,3.41235298864124e-40,1.52035959161619e-39,"B cell"
"PIK3R6",13.359687,2.2429812,5.12065099289618e-40,2.27761987768444e-39,"B cell"
"SMG1",13.332362,0.9934794,7.02670252746403e-40,3.12144889239904e-39,"B cell"
"A4GALT",13.318903,1.8580762,8.39617119255299e-40,3.72402812649426e-39,"B cell"
"FAM3B",13.3047695,1.8313684,1.02029263989571e-39,4.52284760698845e-39,"B cell"
"NEDD9",13.288084,0.9311609,1.18903788776869e-39,5.26643165669155e-39,"B cell"
"GPR174",13.2873745,1.993552,1.29710950989859e-39,5.74030400314302e-39,"B cell"
"LTA",13.265568,2.1859617,1.72584127909243e-39,7.63221513865592e-39,"B cell"
"ZDHHC21",13.265125,2.35333,1.74452390207161e-39,7.71267063706672e-39,"B cell"
"PDE4D",13.205169,1.1421714,3.5711920272575e-39,1.57421222141657e-38,"B cell"
"DNAH8",13.204099,3.4469616,3.88664401132335e-39,1.71206858874301e-38,"B cell"
"XKRX",13.175737,4.6459527,5.63160265648148e-39,2.47415181404176e-38,"B cell"
"RPL9",13.138887,3.9003737,7.75159476328472e-39,3.39842770831137e-38,"B cell"
"C19H18orf25",13.107382,0.96765226,1.25610770766662e-38,5.49475187572781e-38,"B cell"
"RCBTB1",13.076397,1.0985291,1.87137884213813e-38,8.16241361253187e-38,"B cell"
"LOC109730106",13.075806,3.7839253,2.00393373102636e-38,8.73936995583525e-38,"B cell"
"LOC105863099",13.061283,0.71218175,2.21301363583867e-38,9.6471840967959e-38,"B cell"
"DCK",13.035309,1.2985197,3.20135898736372e-38,1.39306201260659e-37,"B cell"
"LOC105855743",12.989907,1.2462273,5.68674269532228e-38,2.46775341670444e-37,"B cell"
"BEX3",12.961008,0.8392398,6.65952796655061e-38,2.88710878781017e-37,"B cell"
"B3GNT2",12.892881,0.83727396,1.86871064887007e-37,8.06260493430742e-37,"B cell"
"TRAF3IP2",12.855643,1.4730456,3.06461203614593e-37,1.31862434312334e-36,"B cell"
"PIK3C2B",12.832415,2.6170666,4.24161134359648e-37,1.82306550027802e-36,"B cell"
"LOC105877660",12.802937,0.8099263,5.78105737343202e-37,2.48168033759495e-36,"B cell"
"CXCR5",12.783535,4.9059415,7.94053115580032e-37,3.40359401697881e-36,"B cell"
"RRAS2",12.742324,1.4310129,1.26369665989352e-36,5.40782535061591e-36,"B cell"
"SNX25",12.70453,1.3195364,2.00511878442659e-36,8.56436055015555e-36,"B cell"
"RPSA",12.657808,1.6753513,3.4168757967042e-36,1.45332531693241e-35,"B cell"
"TRAF3IP3",12.602695,0.71940714,6.93045199514249e-36,2.93668117152965e-35,"B cell"
"LOC105872967",12.544213,0.770651,1.31618653529797e-35,5.55400047418021e-35,"B cell"
"LOC105872072",12.48541,2.796319,3.03164233030472e-35,1.27433322019172e-34,"B cell"
"SHPK",12.465017,1.6627753,3.84691507325319e-35,1.6159505005084e-34,"B cell"
"SUOX",12.39094,1.3239542,9.39433475432416e-35,3.93102382169987e-34,"B cell"
"LOC105883298",12.389501,3.1605537,8.59846746702952e-35,3.59936153264339e-34,"B cell"
"LOC105879692",12.26578,2.5770829,4.35623099897824e-34,1.8122588136626e-33,"B cell"
"LOC105879690",12.243749,2.0594463,5.62552673801453e-34,2.33752765380588e-33,"B cell"
"LOC105883866",12.213032,0.98837566,7.81024863592516e-34,3.24019913455386e-33,"B cell"
"TOMM34",12.194032,0.91374266,9.85398419113331e-34,4.08323497998973e-33,"B cell"
"CNOT6L",12.152573,0.8312736,1.6130086305856e-33,6.65936699962286e-33,"B cell"
"IRF7",12.134644,1.0877919,1.93421611946652e-33,7.97190525942062e-33,"B cell"
"ITPR1",12.125698,0.9918339,2.20029303525742e-33,9.06617408760638e-33,"B cell"
"UHRF2",12.10372,1.0762174,2.90354391622833e-33,1.19435724877857e-32,"B cell"
"KMT2A",12.101053,0.898582,2.96655765899799e-33,1.21995908741018e-32,"B cell"
"FMNL3",12.089215,1.4689442,3.47735633110827e-33,1.42927237981856e-32,"B cell"
"LOC105860291",12.062436,1.13053,4.7301917120277e-33,1.94016676196669e-32,"B cell"
"LOC105881676",12.040621,1.2214969,5.97626351989288e-33,2.44903221808173e-32,"B cell"
"SYNGR2",12.017467,0.62514305,7.66242008477208e-33,3.13592926939971e-32,"B cell"
"MALT1",12.012164,1.8720158,8.72607976862141e-33,3.56707378605984e-32,"B cell"
"FAIM",11.976727,0.8871762,1.27129909194268e-32,5.18474800518014e-32,"B cell"
"LOC105855404",11.966394,2.248541,1.50067474843358e-32,6.1130912279759e-32,"B cell"
"STAMBPL1",11.963354,1.0764102,1.51589313027254e-32,6.1718925754952e-32,"B cell"
"LOC105862350",11.95188,0.6433208,1.50046164775788e-32,6.11301345477154e-32,"B cell"
"GPR162",11.924013,2.5871427,2.47392427256261e-32,1.0054286070447e-31,"B cell"
"STK17B",11.914976,1.090313,2.67687095072681e-32,1.08762768261059e-31,"B cell"
"GALNT7",11.882138,1.0216076,3.85960988260215e-32,1.56595992519844e-31,"B cell"
"PLTP",11.8542385,0.83781135,4.68336547623852e-32,1.89749469963739e-31,"B cell"
"KLF12",11.851391,1.0053288,5.56604840662783e-32,2.2533806918211e-31,"B cell"
"DNAJC10",11.850397,0.9772918,5.60017531059985e-32,2.26690549668154e-31,"B cell"
"CXHXorf21",11.819486,1.2653257,8.04364163730932e-32,3.24890532431713e-31,"B cell"
"PIBF1",11.815525,1.4001178,8.55645055609222e-32,3.45382014568165e-31,"B cell"
"LOC105875885",11.768258,1.2792565,1.4567378369861e-31,5.8621139853889e-31,"B cell"
"DOCK10",11.727815,0.73841006,2.29645351292393e-31,9.21183370321071e-31,"B cell"
"SMAP2",11.644581,0.542051,5.86830692157999e-31,2.34323257878677e-30,"B cell"
"INPP5D",11.58941,0.8406578,1.13025666263142e-30,4.49492076017336e-30,"B cell"
"RFX5",11.587149,1.1944991,1.17052696365984e-30,4.65272285832698e-30,"B cell"
"DYRK2",11.554642,0.92052084,1.66851409877182e-30,6.61964375953175e-30,"B cell"
"NFASC",11.5335,3.2773602,2.20913433423442e-30,8.74797206703434e-30,"B cell"
"CCNB1IP1",11.531053,1.377823,2.21611630587387e-30,8.77451730105299e-30,"B cell"
"MMD",11.5097475,0.82804435,2.71200367590042e-30,1.07244633313186e-29,"B cell"
"TBC1D12",11.505365,1.0351981,2.92097338474372e-30,1.15479235106512e-29,"B cell"
"LOC105882037",11.475141,2.804255,4.25169793979292e-30,1.67668023009931e-29,"B cell"
"LOC105863618",11.472235,1.0234854,3.97190691041351e-30,1.56771658324213e-29,"B cell"
"RPL37A",11.468645,4.31599,4.10957173390795e-30,1.62144372356256e-29,"B cell"
"GNAO1",11.463715,3.1540258,4.84158969535952e-30,1.90763598488287e-29,"B cell"
"TMEM159",11.45259,1.5277396,5.38147028846914e-30,2.11929442968847e-29,"B cell"
"LOC105875806",11.449716,1.4584892,5.56893950334953e-30,2.19284822308223e-29,"B cell"
"FCRL1",11.430319,6.149999,7.12066218133578e-30,2.79896388063509e-29,"B cell"
"LOC109730120",11.400394,0.60557145,9.21715503676313e-30,3.61763002059504e-29,"B cell"
"LOC105876256",11.364123,3.7882404,1.48538747868587e-29,5.81404646781531e-29,"B cell"
"IL2RG",11.358308,0.5884725,1.49138020125533e-29,5.83677788614509e-29,"B cell"
"BFSP1",11.345215,2.4207408,1.80540695585552e-29,7.05351119306279e-29,"B cell"
"PHF20",11.3300085,0.76075226,2.07638707785973e-29,8.10516358229462e-29,"B cell"
"LOC105878361",11.319927,0.60309315,2.10159913472735e-29,8.20154658609414e-29,"B cell"
"LOC105873007",11.255164,1.3067818,4.85325543330602e-29,1.88303442246077e-28,"B cell"
"TTF1",11.2488575,1.1442461,5.19586182145578e-29,2.01497120162769e-28,"B cell"
"PCED1B",11.213505,1.1905328,7.63377783216944e-29,2.95132154250094e-28,"B cell"
"SELENOH",11.169288,0.6510543,1.21012744646749e-28,4.6704931051867e-28,"B cell"
"PTPRR",11.159264,1.2967066,1.3739850056255e-28,5.2983592635239e-28,"B cell"
"LOC105857256",11.147049,1.6215274,1.61359938014031e-28,6.21779416275418e-28,"B cell"
"LOC105855632",11.121642,0.6520827,1.95653929565766e-28,7.53558203971118e-28,"B cell"
"LOC105866717",11.112328,1.5876951,2.34675616554653e-28,9.02746185083696e-28,"B cell"
"DDX18",11.097464,0.75507426,2.71196040323958e-28,1.04208732128873e-27,"B cell"
"PLEKHF2",11.084591,0.6086153,3.09425061194148e-28,1.18811531235272e-27,"B cell"
"LOC105858327",11.077149,1.691281,3.43980296796073e-28,1.31903068902853e-27,"B cell"
"TCOF1",11.070135,1.0545161,3.68548116383245e-28,1.41222899362162e-27,"B cell"
"RASGRP3",11.06522,1.8865993,3.93085962520209e-28,1.50476802248199e-27,"B cell"
"ANKRD26",11.040163,1.1040361,5.10895843248617e-28,1.95385570153182e-27,"B cell"
"ACSF2",11.020931,0.8820829,6.18513659383438e-28,2.36313167133658e-27,"B cell"
"GLIPR1",11.012962,0.63151306,6.72678884962963e-28,2.56883274588511e-27,"B cell"
"LOC105862857",11.00883,0.9234311,7.13483390056303e-28,2.723997108601e-27,"B cell"
"FNBP1",10.973156,0.6793585,1.05079569111007e-27,4.00018381432733e-27,"B cell"
"GPCPD1",10.9692,0.59302014,1.07482987297234e-27,4.09118319249642e-27,"B cell"
"LOC109730597",10.934764,5.474277,1.64084769174424e-27,6.23209618119204e-27,"B cell"
"RUBCN",10.870036,1.3750418,3.21492998300521e-27,1.21607717688489e-26,"B cell"
"BCL7A",10.864125,1.7641459,3.47291251470744e-27,1.31318853265231e-26,"B cell"
"CD83",10.854252,1.1700535,3.70655993068502e-27,1.40069557275071e-26,"B cell"
"MYEF2",10.832692,1.586015,4.82551711723793e-27,1.82179749397376e-26,"B cell"
"PDCD1LG2",10.804046,2.0031579,6.5536549856691e-27,2.47126753163532e-26,"B cell"
"LOC105880522",10.766681,5.7678223,9.91586297618986e-27,3.72838814459148e-26,"B cell"
"RPL28",10.759175,3.8510554,1.00521953744362e-26,3.7787476026379e-26,"B cell"
"LOC105866773",10.756676,1.1428064,1.06599337112834e-26,4.0062482264889e-26,"B cell"
"ZNF318",10.745379,1.2512751,1.21126067892953e-26,4.54731475424646e-26,"B cell"
"SPOCK2",10.7348795,0.56740427,1.29891861560005e-26,4.87291661613787e-26,"B cell"
"LOC105881515",10.70468,4.435463,1.90595824553258e-26,7.12225312600642e-26,"B cell"
"LOC109730218",10.680074,5.9159617,2.47658470466966e-26,9.23925023199576e-26,"B cell"
"DMXL1",10.675432,0.87555957,2.52212193879273e-26,9.40557780271471e-26,"B cell"
"SYPL1",10.644644,0.50929534,3.35762077367118e-26,1.25068297621001e-25,"B cell"
"LOC105867070",10.6332655,1.5015452,3.96341668142355e-26,1.47511571243769e-25,"B cell"
"VPS13A",10.625975,0.7131556,4.19702426920672e-26,1.56169151745908e-25,"B cell"
"LOC105883112",10.622947,4.95449,4.50830008666619e-26,1.67593236704536e-25,"B cell"
"EVI2A",10.622194,1.256761,4.42615600794666e-26,1.64597839790383e-25,"B cell"
"CACNA2D2",10.610246,2.9706461,5.11635422374499e-26,1.90174832176455e-25,"B cell"
"LOC105876039",10.584551,5.648585,6.73748865395951e-26,2.50019467668838e-25,"B cell"
"LOC105862866",10.564309,2.7753634,8.25711801759792e-26,3.05978515366921e-25,"B cell"
"KIAA1109",10.54284,0.62037635,1.0022512030729e-25,3.7109204650557e-25,"B cell"
"CD1D",10.533426,3.2041914,1.14057354958048e-25,4.21910448153689e-25,"B cell"
"FAM159A",10.529955,2.8559957,1.18064648209657e-25,4.36682591904929e-25,"B cell"
"GPX7",10.47134,1.0882995,2.12178734483012e-25,7.82392012267433e-25,"B cell"
"PEX14",10.460791,0.8902633,2.36210311008563e-25,8.70090096980222e-25,"B cell"
"RPS18",10.428004,9.261538,3.17775998214372e-25,1.1682188691794e-24,"B cell"
"ARID4B",10.414672,0.55650884,3.76700952424521e-25,1.38290461493e-24,"B cell"
"ARHGAP25",10.40948,0.7206309,4.01281513031803e-25,1.47194169896613e-24,"B cell"
"BTF3",10.3982525,0.6030959,4.39824041241845e-25,1.61238111873058e-24,"B cell"
"L1TD1",10.375594,6.521623,5.84738111924033e-25,2.14089160685735e-24,"B cell"
"DOCK2",10.370644,1.2094606,6.00336465899962e-25,2.19749090427996e-24,"B cell"
"LOC105861246",10.364985,1.0748166,6.31828704267371e-25,2.31222887836941e-24,"B cell"
"LOC105870407",10.313082,1.7829095,1.09029718741e-24,3.97571740285867e-24,"B cell"
"LOC105872147",10.282894,1.0530548,1.47893366715245e-24,5.37854581236224e-24,"B cell"
"LOC105857089",10.234013,6.7826114,2.47014549941623e-24,8.95544983789047e-24,"B cell"
"THOC2",10.224052,0.52768296,2.6264518782855e-24,9.51665964039761e-24,"B cell"
"PPP1CC",10.214351,0.61649,2.90854822279381e-24,1.05327486440651e-23,"B cell"
"SLC44A1",10.2106285,0.7194494,2.98594880106181e-24,1.08105550698215e-23,"B cell"
"HELT",10.19722,5.2723603,3.57824766769604e-24,1.29356362736846e-23,"B cell"
"PAG1",10.181056,0.7359041,4.07932992480988e-24,1.47352523903284e-23,"B cell"
"PPP3CA",10.1773,0.58205664,4.2323484374735e-24,1.52827259817044e-23,"B cell"
"LYSMD2",10.142886,0.775119,5.96269868414013e-24,2.14743025304116e-23,"B cell"
"WRN",10.119823,0.78213465,7.51997739830524e-24,2.70425665194248e-23,"B cell"
"LOC105874565",10.11393,1.2133288,8.14045469203422e-24,2.92571674337067e-23,"B cell"
"MARCH1",10.105168,0.78826004,8.70395769973248e-24,3.12752883066337e-23,"B cell"
"TNRC6B",10.089635,0.5059642,1.01395767943211e-23,3.63881463795289e-23,"B cell"
"CD86",10.0573015,1.55612,1.42420939183387e-23,5.10052551665967e-23,"B cell"
"LOC105855111",10.050018,0.66348433,1.4993043394853e-23,5.3665319133071e-23,"B cell"
"LOC109730092",10.037874,3.0154104,1.7528344386682e-23,6.27115480049919e-23,"B cell"
"C2H1orf54",10.033009,0.6738006,1.74353514365046e-23,6.23859287318675e-23,"B cell"
"LOC109730208",9.935078,0.7414926,4.69559998271693e-23,1.66990586744275e-22,"B cell"
"LOC105871354",9.929506,3.9669924,5.12701266724605e-23,1.82230165969832e-22,"B cell"
"PIKFYVE",9.925394,0.93512124,5.22662518883366e-23,1.85749755329303e-22,"B cell"
"ETS1",9.902096,0.69246006,6.53358749469888e-23,2.31910339495851e-22,"B cell"
"LOC105875601",9.896469,1.4031078,6.99084047100622e-23,2.47889255459076e-22,"B cell"
"CBFA2T3",9.828861,1.6029934,1.3553862314931e-22,4.78722842373233e-22,"B cell"
"LOC105880216",9.802757,1.8339124,1.75894390988794e-22,6.19523403271397e-22,"B cell"
"SLC25A19",9.774157,0.98954266,2.29143043653809e-22,8.06081072065185e-22,"B cell"
"PKIA",9.758273,1.179323,2.66468539190757e-22,9.36444033165464e-22,"B cell"
"LOC109729520",9.704833,1.4973371,4.50125199963573e-22,1.57711497004917e-21,"B cell"
"LOC105855921",9.669355,0.94277424,6.27878989930631e-22,2.19600833541173e-21,"B cell"
"RPL15",9.664128,1.3171545,6.63192266524806e-22,2.31848719914902e-21,"B cell"
"METTL16",9.655577,0.81311625,7.15226463331027e-22,2.49873274565887e-21,"B cell"
"LOC105866115",9.636352,1.06752,8.59056632390716e-22,2.99524349120273e-21,"B cell"
"LOC105856762",9.629453,1.6117072,9.27100065978974e-22,3.2317729814063e-21,"B cell"
"LOC105859778",9.625445,1.789932,9.6555509081591e-22,3.36470640970123e-21,"B cell"
"CAMK4",9.598234,2.6470535,1.25982206153109e-21,4.38191117527133e-21,"B cell"
"LOC105859715",9.590743,2.674979,1.35270638839998e-21,4.70394278689936e-21,"B cell"
"NFATC3",9.573249,0.9400865,1.57322761333775e-21,5.46355437767653e-21,"B cell"
"GGA2",9.558269,2.4403849,1.83843554034018e-21,6.37965478420472e-21,"B cell"
"GAPT",9.498432,2.1310618,3.23208225850535e-21,1.1175209029216e-20,"B cell"
"ZBTB18",9.491698,1.1132519,3.40112005641605e-21,1.17545126530233e-20,"B cell"
"C3AR1",9.488301,1.0439297,3.51425825948952e-21,1.21441942858363e-20,"B cell"
"PXK",9.479309,0.6697115,3.80672860287458e-21,1.31404701520569e-20,"B cell"
"HNRNPA1",9.476698,0.51326287,3.88655046134071e-21,1.34115998780401e-20,"B cell"
"LOC109729800",9.423782,1.9825804,6.5096357265927e-21,2.24117255364084e-20,"B cell"
"ARHGAP24",9.409394,0.8265098,7.2403621790724e-21,2.49003025431557e-20,"B cell"
"POLR2H",9.40265,0.5595528,7.77406991658783e-21,2.67124502728207e-20,"B cell"
"POU2F1",9.390642,0.747638,8.76095510221076e-21,3.00772427887948e-20,"B cell"
"DESI1",9.373062,0.85825133,1.03176006277279e-20,3.53905158043849e-20,"B cell"
"LOC105865917",9.298693,0.64463097,2.01824427128635e-20,6.8920406138465e-20,"B cell"
"RBMX",9.244624,0.5989295,3.37297234755835e-20,1.14809318028752e-19,"B cell"
"RPL29",9.241674,1.4805518,3.4156382544873e-20,1.16249023288659e-19,"B cell"
"RNF41",9.203218,0.89323366,4.96703229534695e-20,1.68685299196041e-19,"B cell"
"CRACR2A",9.170333,1.2050655,6.73057033431188e-20,2.28060587873785e-19,"B cell"
"MS4A7",9.168512,1.1957817,6.61078487203541e-20,2.24074032414978e-19,"B cell"
"ZNF568",9.142335,1.0675517,8.6746680963514e-20,2.93241194129317e-19,"B cell"
"PNN",9.118875,0.81751806,1.07037417818759e-19,3.61406129238242e-19,"B cell"
"LOC105871951",9.115976,0.6830995,1.08763695526835e-19,3.67156126243308e-19,"B cell"
"LOC105881968",9.11555,0.6614373,1.08886455248885e-19,3.67531153555129e-19,"B cell"
"LOC105870768",9.102019,1.1755319,1.2525598711473e-19,4.22286635779802e-19,"B cell"
"GRHPR",9.099723,0.8615257,1.27907608802752e-19,4.31180148257827e-19,"B cell"
"ANKZF1",9.095884,1.0434225,1.32296098354379e-19,4.45783099459749e-19,"B cell"
"LOC105862837",9.09086,0.93504465,1.3815288103725e-19,4.65169814982124e-19,"B cell"
"IL7",9.074676,2.2887046,1.6147539440719e-19,5.43175851646861e-19,"B cell"
"WASHC4",9.070423,0.61082053,1.65428522353088e-19,5.56057959336829e-19,"B cell"
"LOC105869922",9.025054,0.9283669,2.5013746530834e-19,8.37486068898149e-19,"B cell"
"LOC105877463",9.014799,0.7811208,2.72695089278445e-19,9.12235860290321e-19,"B cell"
"FANCA",8.998601,1.3885187,3.18474441923381e-19,1.06424978158488e-18,"B cell"
"FCMR",8.993722,3.1709278,3.35708030402312e-19,1.12160156186475e-18,"B cell"
"SKAP1",8.988473,1.1724882,3.47849687917907e-19,1.16179730937093e-18,"B cell"
"LOC109730328",8.956707,2.8476157,4.67188785516548e-19,1.55741128256886e-18,"B cell"
"MGAT5",8.953535,1.1603274,4.74892106059584e-19,1.58292344968068e-18,"B cell"
"LOC105868044",8.9512005,1.0612252,4.85429180351433e-19,1.61787476662717e-18,"B cell"
"RPS15",8.941292,4.029997,5.20517576950036e-19,1.73426967665419e-18,"B cell"
"NEMP2",8.94034,1.0094284,5.34306581868727e-19,1.78002390443029e-18,"B cell"
"RFC1",8.920441,0.6126191,6.39104449012683e-19,2.12600739906468e-18,"B cell"
"LOC105879294",8.845234,1.3798445,1.23977179880588e-18,4.10680925237326e-18,"B cell"
"SYVN1",8.839746,0.68317133,1.29551124007644e-18,4.29009602349644e-18,"B cell"
"PRAG1",8.829715,1.6124542,1.42843165216633e-18,4.72628929204126e-18,"B cell"
"LOC105881713",8.795555,0.96542925,1.92216558458221e-18,6.34792111986173e-18,"B cell"
"RNF219",8.795331,0.9068372,1.92296648689895e-18,6.34990054870037e-18,"B cell"
"PMS2",8.786216,0.86118567,2.08432094909568e-18,6.87839011154751e-18,"B cell"
"LOC105870408",8.777265,4.3541365,2.28560067537028e-18,7.53237022071354e-18,"B cell"
"SNX29",8.776991,0.72284454,2.24974333163573e-18,7.41730277665692e-18,"B cell"
"CCDC69",8.775109,1.2399007,2.31014925951034e-18,7.61247573916662e-18,"B cell"
"LOC105857384",8.764829,0.96933466,2.50931681118779e-18,8.26273000352348e-18,"B cell"
"FOXP1",8.733366,0.5378183,3.2932023955559e-18,1.08246937493815e-17,"B cell"
"RPL24",8.719631,2.3044617,3.63336567009212e-18,1.19378226171984e-17,"B cell"
"ZMIZ2",8.707148,0.70153064,4.14382602015472e-18,1.35909039314099e-17,"B cell"
"IL12B",8.705552,2.5711856,4.21013151895792e-18,1.38036660691658e-17,"B cell"
"GSPT2",8.606635,1.4444267,9.94730425678411e-18,3.24159282063306e-17,"B cell"
"LOC105874485",8.568671,2.9939299,1.38578720611934e-17,4.50059462766588e-17,"B cell"
"LOC105865686",8.564939,4.839066,1.43458041367045e-17,4.6580991605876e-17,"B cell"
"HERC5",8.541392,1.3085458,1.73590581614736e-17,5.62896535566401e-17,"B cell"
"ZC3H10",8.52581,7.166161,1.94006863739905e-17,6.28776205470137e-17,"B cell"
"LOC109730810",8.51609,1.0629661,2.14793989367686e-17,6.9521764879162e-17,"B cell"
"LOC105864075",8.507599,0.73561084,2.29491168601429e-17,7.42406286597785e-17,"B cell"
